_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085238,4/25/2016 21:05:43,1968672951,4/25/2016 21:01:31,FALSE,clixsense,1,34805760,BGR,65,Yambol,87.121.119.118,"Along with Commander Vladimir Lyakhov and Flight Engineer Valery Polyakov, Momand was part of the Soyuz TM-6 three-man crew.",selected,,,"	Along with Commander <b><font color=""purple"">Vladimir Lyakhov</font></b> and Flight Engineer <b><font color=""purple"">Valery Polyakov</font></b>, Momand was part of the <b><font color=""purple"">Soyuz TM-6</font></b> three-man crew, which launched at 04:23 GMT August 29, 1988.	"
940085239,4/25/2016 18:35:18,1968595042,4/25/2016 18:34:25,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.172,Momand's inclusion in the mission was a significant symbol,Some words have been removed.,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 18:38:52,1968596636,4/25/2016 18:38:09,FALSE,personaly,1,33663352,ARG,1,Mar Del Plata,181.168.213.227,Momand's inclusion in the mission was a significant symbol,inclusion in the mission was a significant symbol,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 18:40:53,1968597669,4/25/2016 18:39:57,FALSE,instagc,1,27753923,GBR,F2,Gosport,82.27.224.254,Inclusion in the mission was a significant symbol of the war in Afghanistan.,What was important.,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 18:45:29,1968600121,4/25/2016 18:44:01,FALSE,clixsense,1,32333751,IND,7,Delhi,110.235.25.81,Momand's inclusion in the mission was a significant symbol.,mission.,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 18:47:42,1968601194,4/25/2016 18:44:01,FALSE,neodev,1,36078437,ITA,16,Florence,151.41.89.219,Momand's inclusion was a significant symbol.,Inclusion and a significant symbol,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 18:58:56,1968607117,4/25/2016 18:54:42,FALSE,clixsense,1,32966420,BIH,2,Doboj,31.223.135.198,Momand inclusion in the mission was a significant symbolduring the Soviet war,inclusion a significant symbol,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:04:55,1968611545,4/25/2016 19:03:47,FALSE,neodev,1,37350464,SVK,4,Nitra,178.18.69.5,Momand's inclusion was a significant symbol.,was a symbol,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:05:57,1968612398,4/25/2016 19:03:45,FALSE,neodev,1,33270561,IND,19,Bangalore,117.192.225.219,Momand  in the mission was  significant during the Soviet war in Afghanistan.,Significance,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:09:25,1968615346,4/25/2016 19:02:08,FALSE,neodev,1,37429375,COL,4,Soledad,186.121.31.67,Momand's inclusion was a significant symbol during the Soviet war in Afghanistan.,mission,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:09:46,1968615561,4/25/2016 19:07:51,FALSE,clixsense,1,36792073,BRA,6,Juazeiro Do Norte,187.79.110.21,Inclusion Momand's that a significant symbol during Soviet war in Afgahanistan,mission and was,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:11:03,1968616545,4/25/2016 19:07:48,FALSE,clixsense,1,30844171,MYS,14,Kuala Lumpur,183.171.28.64,his inclusion in the mission was a significant symbol,effect of involvement,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:13:43,1968618726,4/25/2016 19:11:17,FALSE,clixsense,1,35444326,BRA,7,BrasÌÎÌ_ÌÎ_ÌÎÌ___lia,177.15.130.106,Momand's inclusion was a significant symbol during the war.,symbol,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:27:46,1968626671,4/25/2016 19:01:47,FALSE,neodev,1,29879245,RUS,69,Smolensk,95.29.69.62,The significant symbol  was  inclusion in the mission.,mission,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:31:38,1968628607,4/25/2016 19:28:44,FALSE,clixsense,1,32448753,HUN,5,Budapest,212.96.59.99,Momand's inclusion was a significant symbol during the war.,na,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:35:51,1968630894,4/25/2016 19:34:43,FALSE,gifthunterclub,1,32707010,SVN,,,193.77.221.139,Momand's inclusion was a significant symbol.,was a,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 19:37:10,1968631509,4/25/2016 19:33:32,FALSE,neodev,1,35550011,VEN,7,Valencia,190.204.238.112,Momand's inclusion was a significant symbol in Afghanistan,Selected,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 20:32:14,1968656587,4/25/2016 20:30:36,FALSE,neodev,1,33568303,VEN,23,Cabimas,190.77.7.36,Momand's inclusion in the mission was a significant symbol during the Soviet war,a significant symbol,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085239,4/25/2016 20:38:27,1968659497,4/25/2016 20:35:18,FALSE,clixsense,1,34805760,BGR,65,Yambol,87.121.119.118,Momand's inclusion was a significant symbol during the Soviet war in Afghanistan.,selected,,,"	Momand's <b><font color=""purple"">inclusion</font></b> in the mission was <b><font color=""purple"">a significant symbol</font></b> during the Soviet war in Afghanistan.	"
940085240,4/25/2016 18:27:03,1968591826,4/25/2016 18:24:19,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.172,"He stay on the Mir space station, Momand took photographs of his country, participated in astrophysical, medical and biological experiments.",some words have been removed.,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:30:04,1968592841,4/25/2016 18:25:52,FALSE,instagc,1,31860859,TUR,68,Ankara,88.232.136.110,"During his nine days on the Mir space station, Momand took photographs, participated in astrophysical, medical and biological experiments.",what he did,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:31:01,1968593218,4/25/2016 18:27:02,FALSE,neodev,1,31330295,EGY,,,45.244.206.134,"During his 9 days stay on the Mir space station, Momand took photographs of his country, participated in astrophysical, medical and biological experiments.",momand's country,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:32:03,1968593589,4/25/2016 18:26:39,FALSE,clixsense,1,31519358,ITA,15,Rometta,2.38.147.33,Momand took photographs of his country,no relaion,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:32:45,1968593835,4/25/2016 18:27:47,FALSE,clixsense,1,32333751,IND,7,Delhi,110.235.25.81,"Momand took photograph of his country and participated in astrophysocal, medical and biological experiments.",participates.,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:34:27,1968594640,4/25/2016 18:31:34,FALSE,personaly,1,33663352,ARG,1,Mar Del Plata,181.168.213.227,"Momand took photographs of his country, participated in astrophysical, medical and biological experiments.",medical and biological experiments of his country,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:35:14,1968595025,4/25/2016 18:26:07,FALSE,clixsense,1,21151345,IND,2,Hyderabad,183.83.216.27,"Monand took photographs if his country,participated in astrophysical,medical and biological experiments.",in,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085240,4/25/2016 18:41:01,1968597781,4/25/2016 18:28:29,FALSE,neodev,1,37350464,SVK,4,Nitra,178.18.69.5,"He took photoghraps of his country,medical and biological experiments.",took,,,"	During his nine days stay on the Mir space station, Momand took photographs of <b><font color=""purple"">his country</font></b>, participated in astrophysical, <b><font color=""purple"">medical and biological</font></b> experiments.	"
940085241,4/25/2016 18:34:23,1968594617,4/25/2016 18:31:18,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.172,Lyakhov and Momand returned to Earth.,Some words have been removed.,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:38:08,1968596301,4/25/2016 18:36:56,FALSE,personaly,1,33663352,ARG,1,Mar Del Plata,181.168.213.227,Lyakhov and Momand returned to Earth,Soyuz TM-5 spaceship,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:39:56,1968597177,4/25/2016 18:38:39,FALSE,instagc,1,27753923,GBR,F2,Gosport,82.27.224.254,Soyuz TM-5 returned to Earth.,The space craft,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:44:00,1968599388,4/25/2016 18:40:49,FALSE,clixsense,1,32333751,IND,7,Delhi,110.235.25.81,Momand returned to earth aboard Soyuz TM-5.,returned.,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:46:50,1968600770,4/25/2016 18:44:06,FALSE,prodege,1,22387641,USA,PA,Jeannette,208.94.42.131,Lyakhov and Momand came back to Earth on the Soyuz TM-5.,CREW MEMBERS.,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:54:26,1968604598,4/25/2016 18:54:13,FALSE,tremorgames,1,32635967,LTU,60,Panevezys,78.63.38.165,"selected by, part ofselected by, part of","selected by, part ofselected by, part of",,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:54:41,1968604773,4/25/2016 18:48:53,FALSE,clixsense,1,32966420,BIH,2,Doboj,31.223.135.198,returned to Earth aboard Soyuz TM-5,Soyuz TM-5,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 18:56:39,1968605779,4/25/2016 18:50:32,FALSE,instagc,1,31860859,TUR,68,Ankara,88.232.136.110,Lyakhov and Momand returned to Earth.,satellite name,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:01:17,1968608712,4/25/2016 18:54:25,FALSE,clixsense,1,30844171,MYS,14,Kuala Lumpur,183.171.28.64,they returned with Soyuz TM-5.,method of travel,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:01:46,1968609057,4/25/2016 18:51:12,FALSE,neodev,1,29879245,RUS,69,Smolensk,95.29.69.62,Lyakhov and Momand came back to earh by Soyuz TM-5,by,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:03:43,1968610548,4/25/2016 18:56:07,FALSE,neodev,1,33270561,IND,19,Bangalore,117.192.225.219,Lyakhov and Momand returned to Earth on Soyuz TM-5.,Soyuz TM-5,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:03:46,1968610581,4/25/2016 18:54:21,FALSE,neodev,1,37350464,SVK,4,Nitra,178.18.69.5,Earth aboard Souyuz TM-5.,aboard,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:11:16,1968616718,4/25/2016 18:55:53,FALSE,clixsense,1,35444326,BRA,7,BrasÌÎÌ_ÌÎ_ÌÎÌ___lia,177.15.130.106,Lyakhov returned aboard Soyuz TM-5.,aboard the,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:15:41,1968620183,4/25/2016 19:09:26,FALSE,neodev,1,37429375,COL,4,Soledad,186.121.31.67,Lyakhov and Momand returned  aboard Soyuz TM-5.,aboard,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 19:58:04,1968641456,4/25/2016 19:54:57,FALSE,neodev,1,35550011,VEN,7,Valencia,190.204.238.112,Lyakhov and Momand returned aboard Soyuz TM-5,Selected,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 20:08:10,1968645781,4/25/2016 20:02:47,FALSE,gifthunterclub,1,33274628,GBR,G7,Kingston Upon Thames,77.96.118.137,Lyakhov and Momand returned to Earth on Soyuz TM-5.,on,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 20:14:44,1968648824,4/25/2016 19:57:51,FALSE,neodev,1,31810874,SRB,0,Belgrade,178.222.107.195,The Soyuz TM-5,"the extra-word ""the"" has been added",,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 20:32:14,1968656580,4/25/2016 20:30:36,FALSE,neodev,1,33568303,VEN,23,Cabimas,190.77.7.36,Lyakhov and Momand returned to Earth,Lyakhov and Momand,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
940085241,4/25/2016 21:05:43,1968672964,4/25/2016 21:01:31,FALSE,clixsense,1,34805760,BGR,65,Yambol,87.121.119.118,Lyakhov and Momand returned  aboard Soyuz TM-5.,selected,,,"	Lyakhov and Momand returned to Earth aboard <b><font color=""purple"">Soyuz TM-5</font></b>.	"
